,ObservationDate,Country_Region,Active
1745,2020-07-24,India,53132.0
1746,2020-07-24,India,11677.0
1747,2020-07-24,India,1617.0
1748,2020-07-24,India,21711.0
1749,2020-07-24,India,1986.0
1750,2020-07-24,India,19154.0
1751,2020-07-18,India,163.0
1752,2020-07-25,India,114.0
1753,2020-07-25,India,44431.0
1754,2020-07-25,India,695.0
1755,2020-07-25,India,7954.0
1756,2020-07-25,India,12317.0
1757,2020-07-25,India,284.0
1758,2020-07-25,India,2365.0
1759,2020-07-25,India,328.0
1760,2020-07-25,India,12657.0
1761,2020-07-25,India,1606.0
1762,2020-07-25,India,12695.0
1763,2020-07-25,India,6495.0
1764,2020-07-25,India,865.0
1765,2020-07-25,India,7483.0
1766,2020-07-25,India,4329.0
1767,2020-07-25,India,55396.0
1768,2020-07-25,India,9428.0
1769,2020-07-25,India,216.0
1770,2020-07-25,India,7639.0
1771,2020-07-25,India,145785.0
1772,2020-07-25,India,652.0
1773,2020-07-25,India,547.0
1774,2020-07-25,India,178.0
1775,2020-07-25,India,701.0
1776,2020-07-25,India,7954.0
1777,2020-07-25,India,1055.0
1778,2020-07-25,India,4096.0
1779,2020-07-25,India,9379.0
1780,2020-07-25,India,357.0
1781,2020-07-25,India,52273.0
1782,2020-07-25,India,1642.0
1783,2020-07-25,India,22452.0
1784,2020-07-25,India,2403.0
1785,2020-07-25,India,19391.0
1786,2020-07-25,India,11677.0
1787,2020-07-18,India,163.0
1788,2020-07-26,India,142.0
1789,2020-07-26,India,48956.0
1790,2020-07-26,India,650.0
1791,2020-07-26,India,8109.0
1792,2020-07-26,India,13117.0
1793,2020-07-26,India,302.0
1794,2020-07-26,India,2463.0
1795,2020-07-26,India,362.0
1796,2020-07-26,India,11904.0
1797,2020-07-26,India,1549.0
1798,2020-07-26,India,13131.0
1799,2020-07-26,India,6556.0
1800,2020-07-26,India,966.0
1801,2020-07-26,India,7680.0
1802,2020-07-26,India,4486.0
1803,2020-07-26,India,58425.0
1804,2020-07-26,India,9664.0
1805,2020-07-26,India,218.0
1806,2020-07-26,India,7857.0
1807,2020-07-26,India,148905.0
1808,2020-07-26,India,681.0
1809,2020-07-26,India,562.0
1810,2020-07-26,India,168.0
1811,2020-07-26,India,786.0
1812,2020-07-26,India,8456.0
1813,2020-07-26,India,1101.0
1814,2020-07-26,India,4102.0
1815,2020-07-26,India,9935.0
1816,2020-07-26,India,397.0
1817,2020-07-26,India,53703.0
1818,2020-07-26,India,12264.0
1819,2020-07-26,India,1526.0
1820,2020-07-26,India,23921.0
1821,2020-07-26,India,2475.0
1822,2020-07-26,India,19595.0
1823,2020-07-18,India,163.0
1824,2020-07-27,India,145.0
1825,2020-07-27,India,51701.0
1826,2020-07-27,India,662.0
1827,2020-07-27,India,8088.0
1828,2020-07-27,India,13461.0
1829,2020-07-27,India,321.0
1830,2020-07-27,India,2529.0
1831,2020-07-27,India,380.0
1832,2020-07-27,India,10994.0
1833,2020-07-27,India,1673.0
1834,2020-07-27,India,13146.0
1835,2020-07-27,India,6684.0
1836,2020-07-27,India,1040.0
1837,2020-07-27,India,7667.0
1838,2020-07-27,India,4824.0
1839,2020-07-27,India,61827.0
1840,2020-07-27,India,9619.0
1841,2020-07-27,India,236.0
1842,2020-07-27,India,7978.0
1843,2020-07-27,India,147896.0
1844,2020-07-27,India,690.0
1845,2020-07-27,India,547.0
1846,2020-07-27,India,191.0
1847,2020-07-27,India,811.0
1848,2020-07-27,India,9371.0
1849,2020-07-27,India,1109.0
1850,2020-07-27,India,4387.0
1851,2020-07-27,India,10124.0
1852,2020-07-27,India,380.0
1853,2020-07-27,India,54896.0
1854,2020-07-27,India,1565.0
1855,2020-07-27,India,0.0
1856,2020-07-27,India,26204.0
1857,2020-07-27,India,2587.0
1858,2020-07-27,India,19502.0
1859,2020-07-27,India,12264.0
1860,2020-07-28,India,145.0
1861,2020-07-28,India,51701.0
1862,2020-07-28,India,662.0
1863,2020-07-28,India,8088.0
1864,2020-07-28,India,13461.0
1865,2020-07-28,India,321.0
1866,2020-07-28,India,2529.0
1867,2020-07-28,India,380.0
1868,2020-07-28,India,10994.0
1869,2020-07-28,India,1673.0
1870,2020-07-28,India,13146.0
1871,2020-07-28,India,6684.0
1872,2020-07-28,India,1040.0
1873,2020-07-28,India,7667.0
1874,2020-07-28,India,4824.0
1875,2020-07-28,India,61827.0
1876,2020-07-28,India,9619.0
1877,2020-07-28,India,236.0
1878,2020-07-28,India,0.0
1879,2020-07-28,India,7978.0
1880,2020-07-28,India,147896.0
1881,2020-07-28,India,690.0
1882,2020-07-28,India,547.0
1883,2020-07-28,India,191.0
1884,2020-07-28,India,811.0
1885,2020-07-28,India,9371.0
1886,2020-07-28,India,1109.0
1887,2020-07-28,India,4387.0
1888,2020-07-28,India,10124.0
1889,2020-07-28,India,380.0
1890,2020-07-28,India,54896.0
1891,2020-07-28,India,13753.0
1892,2020-07-28,India,1565.0
1893,2020-07-28,India,0.0
1894,2020-07-28,India,26204.0
1895,2020-07-28,India,2587.0
1896,2020-07-28,India,19502.0
1897,2020-07-29,India,166.0
1898,2020-07-29,India,63771.0
1899,2020-07-29,India,730.0
1900,2020-07-29,India,8371.0
1901,2020-07-29,India,15482.0
1902,2020-07-29,India,353.0
1903,2020-07-29,India,2855.0
1904,2020-07-29,India,376.0
1905,2020-07-29,India,10770.0
1906,2020-07-29,India,1666.0
1907,2020-07-29,India,13535.0
1908,2020-07-29,India,6798.0
1909,2020-07-29,India,1057.0
1910,2020-07-29,India,7749.0
1911,2020-07-29,India,5728.0
1912,2020-07-29,India,67456.0
1913,2020-07-29,India,10364.0
1914,2020-07-29,India,261.0
1915,2020-07-29,India,0.0
1916,2020-07-29,India,8357.0
1917,2020-07-29,India,146433.0
1918,2020-07-29,India,819.0
1919,2020-07-29,India,572.0
1920,2020-07-29,India,183.0
1921,2020-07-29,India,913.0
1922,2020-07-29,India,10077.0
1923,2020-07-29,India,1256.0
1924,2020-07-29,India,4372.0
1925,2020-07-29,India,10745.0
1926,2020-07-29,India,397.0
1927,2020-07-29,India,57490.0
1928,2020-07-29,India,1786.0
1929,2020-07-29,India,0.0
1930,2020-07-29,India,29997.0
1931,2020-07-29,India,2983.0
1932,2020-07-29,India,19652.0
1933,2020-07-29,India,13753.0
1934,2020-07-30,India,225.0
1935,2020-07-30,India,69252.0
1936,2020-07-30,India,654.0
1937,2020-07-30,India,9233.0
1938,2020-07-30,India,16845.0
1939,2020-07-30,India,355.0
1940,2020-07-30,India,2789.0
1941,2020-07-30,India,394.0
1942,2020-07-30,India,10743.0
1943,2020-07-30,India,1657.0
1944,2020-07-30,India,13793.0
1945,2020-07-30,India,6497.0
1946,2020-07-30,India,1105.0
1947,2020-07-30,India,7662.0
1948,2020-07-30,India,5888.0
1949,2020-07-30,India,69708.0
1950,2020-07-30,India,10364.0
1951,2020-07-30,India,277.0
1952,2020-07-30,India,0.0
1953,2020-07-30,India,8454.0
1954,2020-07-30,India,148454.0
1955,2020-07-30,India,829.0
1956,2020-07-30,India,588.0
1957,2020-07-30,India,174.0
1958,2020-07-30,India,936.0
1959,2020-07-30,India,10463.0
1960,2020-07-30,India,1292.0
1961,2020-07-30,India,4577.0
1962,2020-07-30,India,11097.0
1963,2020-07-30,India,395.0
1964,2020-07-30,India,57962.0
1965,2020-07-30,India,1723.0
1966,2020-07-30,India,0.0
1967,2020-07-30,India,32649.0
1968,2020-07-30,India,2993.0
1969,2020-07-30,India,19900.0
1970,2020-07-29,India,13753.0
1971,2020-07-31,India,329.0
1972,2020-07-31,India,75720.0
1973,2020-07-31,India,670.0
1974,2020-07-31,India,9814.0
1975,2020-07-31,India,17579.0
1976,2020-07-31,India,369.0
1977,2020-07-31,India,2803.0
1978,2020-07-31,India,412.0
1979,2020-07-31,India,10705.0
1980,2020-07-31,India,1657.0
1981,2020-07-31,India,14090.0
1982,2020-07-31,India,6317.0
1983,2020-07-31,India,1091.0
1984,2020-07-31,India,7765.0
1985,2020-07-31,India,6538.0
1986,2020-07-31,India,72013.0
1987,2020-07-31,India,10517.0
1988,2020-07-31,India,302.0
1989,2020-07-31,India,0.0
1990,2020-07-31,India,8668.0
1991,2020-07-31,India,150966.0
1992,2020-07-31,India,927.0
1993,2020-07-31,India,603.0
1994,2020-07-31,India,165.0
1995,2020-07-31,India,1053.0
1996,2020-07-31,India,11182.0
1997,2020-07-31,India,1323.0
1998,2020-07-31,India,4999.0
1999,2020-07-31,India,11589.0
2000,2020-07-31,India,407.0
2001,2020-07-31,India,57968.0
2002,2020-07-31,India,16796.0
2003,2020-07-31,India,1630.0
2004,2020-07-31,India,0.0
2005,2020-07-31,India,34968.0
2006,2020-07-31,India,2935.0
2007,2020-07-31,India,20233.0
2008,2020-08-01,India,403.0
2009,2020-08-01,India,72188.0
2010,2020-08-01,India,701.0
2011,2020-08-01,India,10183.0
2012,2020-08-01,India,18937.0
2013,2020-08-01,India,378.0
2014,2020-08-01,India,2720.0
2015,2020-08-01,India,418.0
2016,2020-08-01,India,10596.0
2017,2020-08-01,India,1707.0
2018,2020-08-01,India,14300.0
2019,2020-08-01,India,6250.0
2020,2020-08-01,India,1118.0
2021,2020-08-01,India,7713.0
2022,2020-08-01,India,7060.0
2023,2020-08-01,India,73227.0
2024,2020-08-01,India,10886.0
2025,2020-08-01,India,347.0
2026,2020-08-01,India,0.0
2027,2020-08-01,India,8769.0
2028,2020-08-01,India,149520.0
2029,2020-08-01,India,1051.0
2030,2020-08-01,India,599.0
2031,2020-08-01,India,215.0
2032,2020-08-01,India,1186.0
2033,2020-08-01,India,12018.0
2034,2020-08-01,India,1357.0
2035,2020-08-01,India,5583.0
2036,2020-08-01,India,11979.0
2037,2020-08-01,India,380.0
2038,2020-08-01,India,56738.0
2039,2020-08-01,India,17754.0
2040,2020-08-01,India,1747.0
2041,2020-08-01,India,0.0
2042,2020-08-01,India,36037.0
2043,2020-08-01,India,3034.0
2044,2020-08-01,India,20631.0
2045,2020-08-02,India,484.0
2046,2020-08-02,India,74404.0
2047,2020-08-02,India,699.0
2048,2020-08-02,India,10415.0
2049,2020-08-02,India,20306.0
2050,2020-08-02,India,400.0
2051,2020-08-02,India,2482.0
2052,2020-08-02,India,416.0
2053,2020-08-02,India,10356.0
2054,2020-08-02,India,1809.0
2055,2020-08-02,India,14572.0
2056,2020-08-02,India,6396.0
2057,2020-08-02,India,1130.0
2058,2020-08-02,India,7893.0
2059,2020-08-02,India,7723.0
2060,2020-08-02,India,74598.0
2061,2020-08-02,India,11366.0
2062,2020-08-02,India,351.0
2063,2020-08-02,India,0.0
2064,2020-08-02,India,9099.0
2065,2020-08-02,India,148843.0
2066,2020-08-02,India,1087.0
2067,2020-08-02,India,605.0
2068,2020-08-02,India,224.0
2069,2020-08-02,India,1282.0
2070,2020-08-02,India,12761.0
2071,2020-08-02,India,1445.0
2072,2020-08-02,India,5964.0
2073,2020-08-02,India,12391.0
2074,2020-08-02,India,368.0
2075,2020-08-02,India,56998.0
2076,2020-08-02,India,18547.0
2077,2020-08-02,India,1742.0
2078,2020-08-02,India,0.0
2079,2020-08-02,India,38023.0
2080,2020-08-02,India,3070.0
2081,2020-08-02,India,21108.0
2082,2020-08-03,India,557.0
2083,2020-08-03,India,76377.0
2084,2020-08-03,India,692.0
2085,2020-08-03,India,11738.0
2086,2020-08-03,India,20770.0
2087,2020-08-03,India,434.0
2088,2020-08-03,India,2462.0
2089,2020-08-03,India,412.0
2090,2020-08-03,India,10207.0
2091,2020-08-03,India,1884.0
2092,2020-08-03,India,14599.0
2093,2020-08-03,India,6263.0
2094,2020-08-03,India,1146.0
2095,2020-08-03,India,7567.0
2096,2020-08-03,India,8561.0
2097,2020-08-03,India,74477.0
2098,2020-08-03,India,11511.0
2099,2020-08-03,India,369.0
2100,2020-08-03,India,0.0
2101,2020-08-03,India,9286.0
2102,2020-08-03,India,147324.0
2103,2020-08-03,India,1147.0
2104,2020-08-03,India,633.0
2105,2020-08-03,India,235.0
2106,2020-08-03,India,1467.0
2107,2020-08-03,India,13016.0
2108,2020-08-03,India,1515.0
2109,2020-08-03,India,6203.0
2110,2020-08-03,India,12802.0
2111,2020-08-03,India,390.0
2112,2020-08-03,India,56698.0
2113,2020-08-03,India,18708.0
2114,2020-08-03,India,1802.0
2115,2020-08-03,India,0.0
2116,2020-08-03,India,40191.0
2117,2020-08-03,India,3172.0
2118,2020-08-03,India,21683.0
2119,2020-08-04,India,639.0
2120,2020-08-04,India,79104.0
2121,2020-08-04,India,682.0
2122,2020-08-04,India,13625.0
2123,2020-08-04,India,21093.0
2124,2020-08-04,India,471.0
2125,2020-08-04,India,2520.0
2126,2020-08-04,India,404.0
2127,2020-08-04,India,9897.0
2128,2020-08-04,India,1901.0
2129,2020-08-04,India,14690.0
2130,2020-08-04,India,6122.0
2131,2020-08-04,India,1155.0
2132,2020-08-04,India,7123.0
2133,2020-08-04,India,8648.0
2134,2020-08-04,India,73854.0
2135,2020-08-04,India,11570.0
2136,2020-08-04,India,400.0
2137,2020-08-04,India,0.0
2138,2020-08-04,India,8756.0
2139,2020-08-04,India,142458.0
2140,2020-08-04,India,1197.0
2141,2020-08-04,India,582.0
2142,2020-08-04,India,222.0
2143,2020-08-04,India,1741.0
2144,2020-08-04,India,12982.0
2145,2020-08-04,India,1552.0
2146,2020-08-04,India,6062.0
2147,2020-08-04,India,13115.0
2148,2020-08-04,India,483.0
2149,2020-08-04,India,55152.0
2150,2020-08-04,India,19568.0
2151,2020-08-04,India,1873.0
2152,2020-08-04,India,0.0
2153,2020-08-04,India,41222.0
2154,2020-08-04,India,3066.0
2155,2020-08-04,India,22315.0
2156,2020-08-05,India,687.0
2157,2020-08-05,India,80426.0
2158,2020-08-05,India,642.0
2159,2020-08-05,India,14432.0
2160,2020-08-05,India,22001.0
2161,2020-08-05,India,535.0
2162,2020-08-05,India,2465.0
2163,2020-08-05,India,404.0
2164,2020-08-05,India,10072.0
2165,2020-08-05,India,2072.0
2166,2020-08-05,India,14680.0
2167,2020-08-05,India,6133.0
2168,2020-08-05,India,1140.0
2169,2020-08-05,India,7285.0
2170,2020-08-05,India,9049.0
2171,2020-08-05,India,73966.0
2172,2020-08-05,India,11524.0
2173,2020-08-05,India,421.0
2174,2020-08-05,India,0.0
2175,2020-08-05,India,8741.0
2176,2020-08-05,India,146268.0
2177,2020-08-05,India,1224.0
2178,2020-08-05,India,594.0
2179,2020-08-05,India,251.0
2180,2020-08-05,India,1807.0
2181,2020-08-05,India,13055.0
2182,2020-08-05,India,1700.0
2183,2020-08-05,India,6422.0
2184,2020-08-05,India,12678.0
2185,2020-08-05,India,496.0
2186,2020-08-05,India,54184.0
2187,2020-08-05,India,20358.0
2188,2020-08-05,India,1901.0
2189,2020-08-05,India,0.0
2190,2020-08-05,India,41973.0
2191,2020-08-05,India,2923.0
2192,2020-08-05,India,22992.0
2193,2020-08-06,India,752.0
2194,2020-08-06,India,82166.0
2195,2020-08-06,India,700.0
2196,2020-08-06,India,15467.0
2197,2020-08-06,India,23888.0
2198,2020-08-06,India,530.0
2199,2020-08-06,India,2767.0
2200,2020-08-06,India,416.0
2201,2020-08-06,India,10348.0
2202,2020-08-06,India,2095.0
2203,2020-08-06,India,14766.0
2204,2020-08-06,India,6205.0
2205,2020-08-06,India,1168.0
2206,2020-08-06,India,7310.0
2207,2020-08-06,India,9017.0
2208,2020-08-06,India,75076.0
2209,2020-08-06,India,12019.0
2210,2020-08-06,India,411.0
2211,2020-08-06,India,0.0
2212,2020-08-06,India,8716.0
2213,2020-08-06,India,146612.0
2214,2020-08-06,India,1304.0
2215,2020-08-06,India,640.0
2216,2020-08-06,India,251.0
2217,2020-08-06,India,1755.0
2218,2020-08-06,India,13594.0
2219,2020-08-06,India,1743.0
2220,2020-08-06,India,6715.0
2221,2020-08-06,India,13108.0
2222,2020-08-06,India,475.0
2223,2020-08-06,India,53486.0
2224,2020-08-06,India,21417.0
2225,2020-08-06,India,1957.0
2226,2020-08-06,India,0.0
2227,2020-08-06,India,43654.0
2228,2020-08-06,India,3027.0
2229,2020-08-06,India,23829.0
2230,2020-08-07,India,778.0
2231,2020-08-07,India,84654.0
2232,2020-08-07,India,720.0
2233,2020-08-07,India,16555.0
2234,2020-08-07,India,26453.0
2235,2020-08-07,India,531.0
2236,2020-08-07,India,3002.0
2237,2020-08-07,India,421.0
2238,2020-08-07,India,10409.0
2239,2020-08-07,India,2282.0
2240,2020-08-07,India,14443.0
2241,2020-08-07,India,6143.0
2242,2020-08-07,India,1182.0
2243,2020-08-07,India,7260.0
2244,2020-08-07,India,8923.0
2245,2020-08-07,India,77694.0
2246,2020-08-07,India,12451.0
2247,2020-08-07,India,411.0
2248,2020-08-07,India,0.0
2249,2020-08-07,India,8715.0
2250,2020-08-07,India,145889.0
2251,2020-08-07,India,1530.0
2252,2020-08-07,India,590.0
2253,2020-08-07,India,277.0
2254,2020-08-07,India,1826.0
2255,2020-08-07,India,13605.0
2256,2020-08-07,India,1873.0
2257,2020-08-07,India,7351.0
2258,2020-08-07,India,13195.0
2259,2020-08-07,India,447.0
2260,2020-08-07,India,52759.0
2261,2020-08-07,India,22568.0
2262,2020-08-07,India,1878.0
2263,2020-08-07,India,0.0
2264,2020-08-07,India,44563.0
2265,2020-08-07,India,3058.0
2266,2020-08-07,India,24652.0
2267,2020-08-08,India,831.0
2268,2020-08-08,India,85486.0
2269,2020-08-08,India,684.0
2270,2020-08-08,India,16983.0
2271,2020-08-08,India,26669.0
2272,2020-08-08,India,530.0
2273,2020-08-08,India,3072.0
2274,2020-08-08,India,417.0
2275,2020-08-08,India,10667.0
2276,2020-08-08,India,2332.0
2277,2020-08-08,India,14386.0
2278,2020-08-08,India,6338.0
2279,2020-08-08,India,1169.0
2280,2020-08-08,India,7264.0
2281,2020-08-08,India,8816.0
2282,2020-08-08,India,79773.0
2283,2020-08-08,India,12152.0
2284,2020-08-08,India,416.0
2285,2020-08-08,India,0.0
2286,2020-08-08,India,8827.0
2287,2020-08-08,India,147355.0
2288,2020-08-08,India,1697.0
2289,2020-08-08,India,594.0
2290,2020-08-08,India,297.0
2291,2020-08-08,India,1785.0
2292,2020-08-08,India,13692.0
2293,2020-08-08,India,1989.0
2294,2020-08-08,India,7486.0
2295,2020-08-08,India,13387.0
2296,2020-08-08,India,389.0
2297,2020-08-08,India,53481.0
2298,2020-08-08,India,22869.0
2299,2020-08-08,India,1929.0
2300,2020-08-08,India,0.0
2301,2020-08-08,India,46177.0
2302,2020-08-08,India,3322.0
2303,2020-08-08,India,25486.0
2304,2020-08-09,India,822.0
2305,2020-08-09,India,87112.0
2306,2020-08-09,India,670.0
2307,2020-08-09,India,16367.0
2308,2020-08-09,India,27906.0
2309,2020-08-09,India,586.0
2310,2020-08-09,India,3243.0
2311,2020-08-09,India,441.0
2312,2020-08-09,India,10729.0
2313,2020-08-09,India,2642.0
2314,2020-08-09,India,14147.0
2315,2020-08-09,India,6371.0
2316,2020-08-09,India,1175.0
2317,2020-08-09,India,7422.0
2318,2020-08-09,India,9123.0
2319,2020-08-09,India,80981.0
2320,2020-08-09,India,12391.0
2321,2020-08-09,India,457.0
2322,2020-08-09,India,0.0
2323,2020-08-09,India,9009.0
2324,2020-08-09,India,145865.0
2325,2020-08-09,India,1698.0
2326,2020-08-09,India,566.0
2327,2020-08-09,India,322.0
2328,2020-08-09,India,1869.0
2329,2020-08-09,India,13870.0
2330,2020-08-09,India,2094.0
2331,2020-08-09,India,7998.0
2332,2020-08-09,India,13473.0
2333,2020-08-09,India,371.0
2334,2020-08-09,India,53336.0
2335,2020-08-09,India,22528.0
2336,2020-08-09,India,1723.0
2337,2020-08-09,India,0.0
2338,2020-08-09,India,47890.0
2339,2020-08-09,India,3373.0
2340,2020-08-09,India,26375.0
2341,2020-08-10,India,896.0
2342,2020-08-10,India,87773.0
2343,2020-08-10,India,636.0
2344,2020-08-10,India,18000.0
2345,2020-08-10,India,28065.0
2346,2020-08-10,India,566.0
2347,2020-08-10,India,3336.0
2348,2020-08-10,India,444.0
2349,2020-08-10,India,10346.0
2350,2020-08-10,India,2741.0
2351,2020-08-10,India,14055.0
2352,2020-08-10,India,6448.0
2353,2020-08-10,India,1241.0
2354,2020-08-10,India,7514.0
2355,2020-08-10,India,8811.0
2356,2020-08-10,India,79916.0
2357,2020-08-10,India,12784.0
2358,2020-08-10,India,471.0
2359,2020-08-10,India,0.0
2360,2020-08-10,India,9202.0
2361,2020-08-10,India,148042.0
2362,2020-08-10,India,1720.0
2363,2020-08-10,India,610.0
2364,2020-08-10,India,300.0
2365,2020-08-10,India,2030.0
2366,2020-08-10,India,14148.0
2367,2020-08-10,India,2180.0
2368,2020-08-10,India,8550.0
2369,2020-08-10,India,13810.0
2370,2020-08-10,India,399.0
2371,2020-08-10,India,53099.0
2372,2020-08-10,India,22628.0
2373,2020-08-10,India,1673.0
2374,2020-08-10,India,0.0
2375,2020-08-10,India,47878.0
2376,2020-08-10,India,3586.0
2377,2020-08-10,India,26031.0
2378,2020-08-11,India,994.0
2379,2020-08-11,India,87597.0
2380,2020-08-11,India,690.0
2381,2020-08-11,India,19178.0
2382,2020-08-11,India,29291.0
2383,2020-08-11,India,629.0
2384,2020-08-11,India,3586.0
2385,2020-08-11,India,442.0
2386,2020-08-11,India,10868.0
2387,2020-08-11,India,2878.0
2388,2020-08-11,India,14024.0
2389,2020-08-11,India,6645.0
2390,2020-08-11,India,1206.0
2391,2020-08-11,India,7462.0
2392,2020-08-11,India,8658.0
2393,2020-08-11,India,79614.0
2394,2020-08-11,India,12770.0
2395,2020-08-11,India,506.0
2396,2020-08-11,India,0.0
2397,2020-08-11,India,9105.0
2398,2020-08-11,India,148860.0
2399,2020-08-11,India,1801.0
2400,2020-08-11,India,621.0
2401,2020-08-11,India,325.0
2402,2020-08-11,India,2032.0
2403,2020-08-11,India,13694.0
2404,2020-08-11,India,2277.0
2405,2020-08-11,India,8463.0
2406,2020-08-11,India,13677.0
2407,2020-08-11,India,378.0
2408,2020-08-11,India,52810.0
2409,2020-08-11,India,22596.0
2410,2020-08-11,India,1601.0
2411,2020-08-11,India,0.0
2412,2020-08-11,India,48998.0
2413,2020-08-11,India,3826.0
2414,2020-08-11,India,25846.0
2415,2020-08-12,India,1050.0
2416,2020-08-12,India,90425.0
2417,2020-08-12,India,768.0
2418,2020-08-12,India,21629.0
2419,2020-08-12,India,30119.0
2420,2020-08-12,India,702.0
2421,2020-08-12,India,3881.0
2422,2020-08-12,India,446.0
2423,2020-08-12,India,10946.0
2424,2020-08-12,India,3194.0
2425,2020-08-12,India,14184.0
2426,2020-08-12,India,6827.0
2427,2020-08-12,India,1256.0
2428,2020-08-12,India,7392.0
2429,2020-08-12,India,8731.0
2430,2020-08-12,India,80351.0
2431,2020-08-12,India,13096.0
2432,2020-08-12,India,528.0
2433,2020-08-12,India,0.0
2434,2020-08-12,India,9317.0
2435,2020-08-12,India,147820.0
2436,2020-08-12,India,1739.0
2437,2020-08-12,India,656.0
2438,2020-08-12,India,319.0
2439,2020-08-12,India,1997.0
2440,2020-08-12,India,13888.0
2441,2020-08-12,India,2609.0
2442,2020-08-12,India,9022.0
2443,2020-08-12,India,13630.0
2444,2020-08-12,India,379.0
2445,2020-08-12,India,52929.0
2446,2020-08-12,India,22736.0
2447,2020-08-12,India,1647.0
2448,2020-08-12,India,0.0
2449,2020-08-12,India,49347.0
2450,2020-08-12,India,4059.0
2451,2020-08-12,India,26003.0
2452,2020-08-13,India,1091.0
2453,2020-08-13,India,90780.0
2454,2020-08-13,India,790.0
2455,2020-08-13,India,22243.0
2456,2020-08-13,India,31483.0
2457,2020-08-13,India,739.0
2458,2020-08-13,India,4165.0
2459,2020-08-13,India,458.0
2460,2020-08-13,India,10975.0
2461,2020-08-13,India,3491.0
2462,2020-08-13,India,14210.0
2463,2020-08-13,India,6820.0
2464,2020-08-13,India,1362.0
2465,2020-08-13,India,7138.0
2466,2020-08-13,India,7828.0
2467,2020-08-13,India,78345.0
2468,2020-08-13,India,13891.0
2469,2020-08-13,India,558.0
2470,2020-08-13,India,0.0
2471,2020-08-13,India,9718.0
2472,2020-08-13,India,150105.0
2473,2020-08-13,India,1804.0
2474,2020-08-13,India,640.0
2475,2020-08-13,India,306.0
2476,2020-08-13,India,2021.0
2477,2020-08-13,India,14438.0
2478,2020-08-13,India,2750.0
2479,2020-08-13,India,9391.0
2480,2020-08-13,India,14762.0
2481,2020-08-13,India,349.0
2482,2020-08-13,India,53499.0
2483,2020-08-13,India,23438.0
2484,2020-08-13,India,1706.0
2485,2020-08-13,India,0.0
2486,2020-08-13,India,49709.0
2487,2020-08-13,India,4145.0
2488,2020-08-13,India,26447.0
2489,2020-08-14,India,1130.0
2490,2020-08-14,India,89907.0
2491,2020-08-14,India,852.0
2492,2020-08-14,India,22633.0
2493,2020-08-14,India,32636.0
2494,2020-08-14,India,809.0
2495,2020-08-14,India,4494.0
2496,2020-08-14,India,464.0
2497,2020-08-14,India,11366.0
2498,2020-08-14,India,3720.0
2499,2020-08-14,India,14196.0
2500,2020-08-14,India,6748.0
2501,2020-08-14,India,1304.0
2502,2020-08-14,India,7027.0
2503,2020-08-14,India,7856.0
2504,2020-08-14,India,79209.0
2505,2020-08-14,India,14146.0
2506,2020-08-14,India,567.0
2507,2020-08-14,India,0.0
2508,2020-08-14,India,9928.0
2509,2020-08-14,India,151865.0
2510,2020-08-14,India,1825.0
2511,2020-08-14,India,641.0
2512,2020-08-14,India,309.0
2513,2020-08-14,India,2116.0
2514,2020-08-14,India,14830.0
2515,2020-08-14,India,2880.0
2516,2020-08-14,India,9954.0
2517,2020-08-14,India,13949.0
2518,2020-08-14,India,456.0
2519,2020-08-14,India,53716.0
2520,2020-08-14,India,23379.0
2521,2020-08-14,India,1796.0
2522,2020-08-14,India,270.0
2523,2020-08-14,India,50426.0
2524,2020-08-14,India,3966.0
2525,2020-08-14,India,26850.0
2526,2020-08-15,India,1154.0
2527,2020-08-15,India,88138.0
2528,2020-08-15,India,882.0
2529,2020-08-15,India,22090.0
2530,2020-08-15,India,32591.0
2531,2020-08-15,India,863.0
2532,2020-08-15,India,4807.0
2533,2020-08-15,India,457.0
2534,2020-08-15,India,11489.0
2535,2020-08-15,India,3753.0
2536,2020-08-15,India,14241.0
2537,2020-08-15,India,6943.0
2538,2020-08-15,India,1342.0
2539,2020-08-15,India,6818.0
2540,2020-08-15,India,8137.0
2541,2020-08-15,India,81284.0
2542,2020-08-15,India,14944.0
2543,2020-08-15,India,592.0
2544,2020-08-15,India,0.0
2545,2020-08-15,India,9986.0
2546,2020-08-15,India,156719.0
2547,2020-08-15,India,1939.0
2548,2020-08-15,India,690.0
2549,2020-08-15,India,421.0
2550,2020-08-15,India,2011.0
2551,2020-08-15,India,16066.0
2552,2020-08-15,India,3024.0
2553,2020-08-15,India,10407.0
2554,2020-08-15,India,13863.0
2555,2020-08-15,India,486.0
2556,2020-08-15,India,54213.0
2557,2020-08-15,India,22542.0
2558,2020-08-15,India,1855.0
2559,2020-08-15,India,0.0
2560,2020-08-15,India,51437.0
2561,2020-08-15,India,4041.0
2562,2020-08-15,India,27219.0
2563,2020-08-16,India,1145.0
2564,2020-08-16,India,85945.0
2565,2020-08-16,India,888.0
2566,2020-08-16,India,21471.0
2567,2020-08-16,India,31059.0
2568,2020-08-16,India,936.0
2569,2020-08-16,India,5095.0
2570,2020-08-16,India,445.0
2571,2020-08-16,India,10823.0
2572,2020-08-16,India,3760.0
2573,2020-08-16,India,14383.0
2574,2020-08-16,India,7014.0
2575,2020-08-16,India,1417.0
2576,2020-08-16,India,6985.0
2577,2020-08-16,India,8112.0
2578,2020-08-16,India,81528.0
2579,2020-08-16,India,15365.0
2580,2020-08-16,India,578.0
