,ObservationDate,Country_Region,Deaths
3022,28-08-2020,India,5368
3023,28-08-2020,India,274
3024,28-08-2020,India,28
3025,28-08-2020,India,0
3026,28-08-2020,India,1323
3027,28-08-2020,India,23775
3028,28-08-2020,India,27
3029,28-08-2020,India,10
3030,28-08-2020,India,0
3031,28-08-2020,India,9
3032,28-08-2020,India,456
3033,28-08-2020,India,199
3034,28-08-2020,India,1307
3035,28-08-2020,India,1017
3036,28-08-2020,India,3
3037,28-08-2020,India,7050
3038,28-08-2020,India,808
3039,28-08-2020,India,94
3040,28-08-2020,India,0
3041,28-08-2020,India,3294
3042,28-08-2020,India,239
3043,28-08-2020,India,3073
3044,29-08-2020,India,44
3045,29-08-2020,India,3796
3046,29-08-2020,India,5
3047,29-08-2020,India,289
3048,29-08-2020,India,561
3049,29-08-2020,India,45
3050,29-08-2020,India,262
3051,29-08-2020,India,2
3052,29-08-2020,India,4404
3053,29-08-2020,India,178
3054,29-08-2020,India,2989
3055,29-08-2020,India,670
3056,29-08-2020,India,34
3057,29-08-2020,India,685
3058,29-08-2020,India,397
3059,29-08-2020,India,5483
3060,29-08-2020,India,280
3061,29-08-2020,India,32
3062,29-08-2020,India,0
3063,29-08-2020,India,1345
3064,29-08-2020,India,24103
3065,29-08-2020,India,28
3066,29-08-2020,India,10
3067,29-08-2020,India,0
3068,29-08-2020,India,9
3069,29-08-2020,India,470
3070,29-08-2020,India,211
3071,29-08-2020,India,1348
3072,29-08-2020,India,1030
3073,29-08-2020,India,3
3074,29-08-2020,India,7137
3075,29-08-2020,India,818
3076,29-08-2020,India,98
3077,29-08-2020,India,0
3078,29-08-2020,India,3356
3079,29-08-2020,India,250
3080,29-08-2020,India,3126
3081,31-08-2020,India,46
3082,31-08-2020,India,3969
3083,31-08-2020,India,7
3084,31-08-2020,India,306
3085,31-08-2020,India,582
3086,31-08-2020,India,56
3087,31-08-2020,India,277
3088,31-08-2020,India,2
3089,31-08-2020,India,4444
3090,31-08-2020,India,192
3091,31-08-2020,India,3020
3092,31-08-2020,India,689
3093,31-08-2020,India,38
3094,31-08-2020,India,703
3095,31-08-2020,India,417
3096,31-08-2020,India,5702
3097,31-08-2020,India,294
3098,31-08-2020,India,34
3099,31-08-2020,India,0
3100,31-08-2020,India,1394
3101,31-08-2020,India,24583
3102,31-08-2020,India,28
3103,31-08-2020,India,10
3104,31-08-2020,India,0
3105,31-08-2020,India,9
3106,31-08-2020,India,492
3107,31-08-2020,India,228
3108,31-08-2020,India,1453
3109,31-08-2020,India,1056
3110,31-08-2020,India,3
3111,31-08-2020,India,7322
3112,31-08-2020,India,836
3113,31-08-2020,India,113
3114,31-08-2020,India,0
3115,31-08-2020,India,3486
3116,31-08-2020,India,269
3117,31-08-2020,India,3228
3118,01-09-2020,India,46
3119,01-09-2020,India,4053
3120,01-09-2020,India,7
3121,01-09-2020,India,315
3122,01-09-2020,India,621
3123,01-09-2020,India,57
3124,01-09-2020,India,287
3125,01-09-2020,India,2
3126,01-09-2020,India,4462
3127,01-09-2020,India,194
3128,01-09-2020,India,3034
3129,01-09-2020,India,706
3130,01-09-2020,India,40
3131,01-09-2020,India,717
3132,01-09-2020,India,428
3133,01-09-2020,India,5837
3134,01-09-2020,India,298
3135,01-09-2020,India,35
3136,01-09-2020,India,0
3137,01-09-2020,India,1426
3138,01-09-2020,India,24903
3139,01-09-2020,India,29
3140,01-09-2020,India,12
3141,01-09-2020,India,0
3142,01-09-2020,India,9
3143,01-09-2020,India,503
3144,01-09-2020,India,240
3145,01-09-2020,India,1512
3146,01-09-2020,India,1069
3147,01-09-2020,India,4
3148,01-09-2020,India,7418
3149,01-09-2020,India,846
3150,01-09-2020,India,118
3151,01-09-2020,India,0
3152,01-09-2020,India,3542
3153,01-09-2020,India,280
3154,01-09-2020,India,3283
3155,02-09-2020,India,47
3156,02-09-2020,India,4125
3157,02-09-2020,India,7
3158,02-09-2020,India,323
3159,02-09-2020,India,646
3160,02-09-2020,India,59
3161,02-09-2020,India,299
3162,02-09-2020,India,2
3163,02-09-2020,India,4481
3164,02-09-2020,India,204
3165,02-09-2020,India,3046
3166,02-09-2020,India,721
3167,02-09-2020,India,43
3168,02-09-2020,India,732
3169,02-09-2020,India,438
3170,02-09-2020,India,5950
3171,02-09-2020,India,305
3172,02-09-2020,India,35
3173,02-09-2020,India,0
3174,02-09-2020,India,1453
3175,02-09-2020,India,25195
3176,02-09-2020,India,29
3177,02-09-2020,India,13
3178,02-09-2020,India,0
3179,02-09-2020,India,9
3180,02-09-2020,India,514
3181,02-09-2020,India,253
3182,02-09-2020,India,1618
3183,02-09-2020,India,1081
3184,02-09-2020,India,4
3185,02-09-2020,India,7516
3186,02-09-2020,India,856
3187,02-09-2020,India,126
3188,02-09-2020,India,0
3189,02-09-2020,India,3616
3190,02-09-2020,India,291
3191,02-09-2020,India,3339
3192,03-09-2020,India,48
3193,03-09-2020,India,4200
3194,03-09-2020,India,7
3195,03-09-2020,India,330
3196,03-09-2020,India,672
3197,03-09-2020,India,63
3198,03-09-2020,India,315
3199,03-09-2020,India,2
3200,03-09-2020,India,4500
3201,03-09-2020,India,212
3202,03-09-2020,India,3062
3203,03-09-2020,India,740
3204,03-09-2020,India,48
3205,03-09-2020,India,743
3206,03-09-2020,India,444
3207,03-09-2020,India,6054
3208,03-09-2020,India,315
3209,03-09-2020,India,35
3210,03-09-2020,India,0
3211,03-09-2020,India,1483
3212,03-09-2020,India,25586
3213,03-09-2020,India,32
3214,03-09-2020,India,13
3215,03-09-2020,India,0
3216,03-09-2020,India,9
3217,03-09-2020,India,522
3218,03-09-2020,India,260
3219,03-09-2020,India,1690
3220,03-09-2020,India,1095
3221,03-09-2020,India,4
3222,03-09-2020,India,7608
3223,03-09-2020,India,866
3224,03-09-2020,India,129
3225,03-09-2020,India,0
3226,03-09-2020,India,3691
3227,03-09-2020,India,300
3228,03-09-2020,India,3394
3229,04-09-2020,India,49
3230,04-09-2020,India,4276
3231,04-09-2020,India,7
3232,04-09-2020,India,345
3233,04-09-2020,India,701
3234,04-09-2020,India,68
3235,04-09-2020,India,337
3236,04-09-2020,India,2
3237,04-09-2020,India,4513
3238,04-09-2020,India,220
3239,04-09-2020,India,3076
3240,04-09-2020,India,759
3241,04-09-2020,India,50
3242,04-09-2020,India,755
3243,04-09-2020,India,447
3244,04-09-2020,India,6170
3245,04-09-2020,India,326
3246,04-09-2020,India,35
3247,04-09-2020,India,0
3248,04-09-2020,India,1513
3249,04-09-2020,India,25964
3250,04-09-2020,India,35
3251,04-09-2020,India,14
3252,04-09-2020,India,0
3253,04-09-2020,India,10
3254,04-09-2020,India,531
3255,04-09-2020,India,280
3256,04-09-2020,India,1739
3257,04-09-2020,India,1108
3258,04-09-2020,India,5
3259,04-09-2020,India,7687
3260,04-09-2020,India,877
3261,04-09-2020,India,136
3262,04-09-2020,India,0
3263,04-09-2020,India,3762
3264,04-09-2020,India,312
3265,04-09-2020,India,3452
3266,05-09-2020,India,50
3267,05-09-2020,India,4347
3268,05-09-2020,India,8
3269,05-09-2020,India,352
3270,05-09-2020,India,735
3271,05-09-2020,India,69
3272,05-09-2020,India,356
3273,05-09-2020,India,2
3274,05-09-2020,India,4538
3275,05-09-2020,India,229
3276,05-09-2020,India,3091
3277,05-09-2020,India,781
3278,05-09-2020,India,54
3279,05-09-2020,India,770
3280,05-09-2020,India,462
3281,05-09-2020,India,6298
3282,05-09-2020,India,337
3283,05-09-2020,India,35
3284,05-09-2020,India,0
3285,05-09-2020,India,1543
3286,05-09-2020,India,26276
3287,05-09-2020,India,36
3288,05-09-2020,India,15
3289,05-09-2020,India,0
3290,05-09-2020,India,10
3291,05-09-2020,India,538
3292,05-09-2020,India,298
3293,05-09-2020,India,1808
3294,05-09-2020,India,1122
3295,05-09-2020,India,5
3296,05-09-2020,India,7748
3297,05-09-2020,India,886
3298,05-09-2020,India,144
3299,05-09-2020,India,0
3300,05-09-2020,India,3843
3301,05-09-2020,India,330
3302,05-09-2020,India,3510
3303,06-09-2020,India,50
3304,06-09-2020,India,4417
3305,06-09-2020,India,8
3306,06-09-2020,India,360
3307,06-09-2020,India,750
3308,06-09-2020,India,71
3309,06-09-2020,India,380
3310,06-09-2020,India,2
3311,06-09-2020,India,4567
3312,06-09-2020,India,236
3313,06-09-2020,India,3105
3314,06-09-2020,India,806
3315,06-09-2020,India,55
3316,06-09-2020,India,784
3317,06-09-2020,India,469
3318,06-09-2020,India,6393
3319,06-09-2020,India,347
3320,06-09-2020,India,35
3321,06-09-2020,India,0
3322,06-09-2020,India,1572
3323,06-09-2020,India,26604
3324,06-09-2020,India,38
3325,06-09-2020,India,16
3326,06-09-2020,India,0
3327,06-09-2020,India,10
3328,06-09-2020,India,546
3329,06-09-2020,India,314
3330,06-09-2020,India,1862
3331,06-09-2020,India,1137
3332,06-09-2020,India,5
3333,06-09-2020,India,7836
3334,06-09-2020,India,895
3335,06-09-2020,India,149
3336,06-09-2020,India,0
3337,06-09-2020,India,3920
3338,06-09-2020,India,341
3339,06-09-2020,India,3562
3340,07-09-2020,India,50
3341,07-09-2020,India,4487
3342,07-09-2020,India,8
3343,07-09-2020,India,370
3344,07-09-2020,India,761
3345,07-09-2020,India,74
3346,07-09-2020,India,395
3347,07-09-2020,India,2
3348,07-09-2020,India,4599
3349,07-09-2020,India,245
3350,07-09-2020,India,3120
3351,07-09-2020,India,829
3352,07-09-2020,India,56
3353,07-09-2020,India,801
3354,07-09-2020,India,482
3355,07-09-2020,India,6534
3356,07-09-2020,India,359
3357,07-09-2020,India,35
3358,07-09-2020,India,0
3359,07-09-2020,India,1589
3360,07-09-2020,India,27027
3361,07-09-2020,India,38
3362,07-09-2020,India,17
3363,07-09-2020,India,0
3364,07-09-2020,India,10
3365,07-09-2020,India,556
3366,07-09-2020,India,325
3367,07-09-2020,India,1923
3368,07-09-2020,India,1151
3369,07-09-2020,India,5
3370,07-09-2020,India,7925
3371,07-09-2020,India,906
3372,07-09-2020,India,152
3373,07-09-2020,India,0
3374,07-09-2020,India,3976
3375,07-09-2020,India,348
3376,07-09-2020,India,3620
3377,08-09-2020,India,50
3378,08-09-2020,India,4560
3379,08-09-2020,India,9
3380,08-09-2020,India,378
3381,08-09-2020,India,765
3382,08-09-2020,India,78
3383,08-09-2020,India,407
3384,08-09-2020,India,2
3385,08-09-2020,India,4618
3386,08-09-2020,India,256
3387,08-09-2020,India,3133
3388,08-09-2020,India,854
3389,08-09-2020,India,60
3390,08-09-2020,India,815
3391,08-09-2020,India,496
3392,08-09-2020,India,6680
3393,08-09-2020,India,372
3394,08-09-2020,India,35
3395,08-09-2020,India,0
3396,08-09-2020,India,1609
3397,08-09-2020,India,27407
3398,08-09-2020,India,39
3399,08-09-2020,India,17
3400,08-09-2020,India,0
3401,08-09-2020,India,10
3402,08-09-2020,India,569
3403,08-09-2020,India,337
3404,08-09-2020,India,1990
3405,08-09-2020,India,1164
3406,08-09-2020,India,7
3407,08-09-2020,India,8012
3408,08-09-2020,India,916
3409,08-09-2020,India,161
3410,08-09-2020,India,0
3411,08-09-2020,India,4047
3412,08-09-2020,India,360
3413,08-09-2020,India,3677
3414,09-09-2020,India,51
3415,09-09-2020,India,4634
3416,09-09-2020,India,9
3417,09-09-2020,India,396
3418,09-09-2020,India,775
3419,09-09-2020,India,80
3420,09-09-2020,India,477
3421,09-09-2020,India,2
3422,09-09-2020,India,4638
3423,09-09-2020,India,262
3424,09-09-2020,India,3149
3425,09-09-2020,India,882
3426,09-09-2020,India,63
3427,09-09-2020,India,832
3428,09-09-2020,India,512
3429,09-09-2020,India,6808
3430,09-09-2020,India,384
3431,09-09-2020,India,35
3432,09-09-2020,India,0
3433,09-09-2020,India,1640
3434,09-09-2020,India,27787
3435,09-09-2020,India,40
3436,09-09-2020,India,19
3437,09-09-2020,India,0
3438,09-09-2020,India,10
3439,09-09-2020,India,580
3440,09-09-2020,India,347
3441,09-09-2020,India,2061
3442,09-09-2020,India,1178
3443,09-09-2020,India,7
3444,09-09-2020,India,8090
3445,09-09-2020,India,927
3446,09-09-2020,India,173
3447,09-09-2020,India,0
3448,09-09-2020,India,4112
3449,09-09-2020,India,372
3450,09-09-2020,India,3730
3451,10-09-2020,India,51
3452,10-09-2020,India,4702
3453,10-09-2020,India,9
3454,10-09-2020,India,414
3455,10-09-2020,India,785
3456,10-09-2020,India,83
3457,10-09-2020,India,493
3458,10-09-2020,India,2
3459,10-09-2020,India,4666
3460,10-09-2020,India,268
3461,10-09-2020,India,3164
3462,10-09-2020,India,907
3463,10-09-2020,India,66
3464,10-09-2020,India,845
3465,10-09-2020,India,517
3466,10-09-2020,India,6937
3467,10-09-2020,India,396
3468,10-09-2020,India,36
3469,10-09-2020,India,0
3470,10-09-2020,India,1661
3471,10-09-2020,India,28282
3472,10-09-2020,India,44
3473,10-09-2020,India,20
3474,10-09-2020,India,0
3475,10-09-2020,India,10
3476,10-09-2020,India,591
3477,10-09-2020,India,353
3478,10-09-2020,India,2149
3479,10-09-2020,India,1192
3480,10-09-2020,India,7
3481,10-09-2020,India,8154
3482,10-09-2020,India,940
3483,10-09-2020,India,173
3484,10-09-2020,India,0
3485,10-09-2020,India,4206
3486,10-09-2020,India,377
3487,10-09-2020,India,3771
3488,11-09-2020,India,51
3489,11-09-2020,India,4779
3490,11-09-2020,India,10
3491,11-09-2020,India,430
3492,11-09-2020,India,797
3493,11-09-2020,India,86
3494,11-09-2020,India,519
3495,11-09-2020,India,2
3496,11-09-2020,India,4687
3497,11-09-2020,India,276
3498,11-09-2020,India,3180
3499,11-09-2020,India,932
3500,11-09-2020,India,71
3501,11-09-2020,India,854
3502,11-09-2020,India,532
3503,11-09-2020,India,7067
3504,11-09-2020,India,410
3505,11-09-2020,India,38
3506,11-09-2020,India,0
3507,11-09-2020,India,1691
3508,11-09-2020,India,28724
3509,11-09-2020,India,44
3510,11-09-2020,India,24
3511,11-09-2020,India,0
3512,11-09-2020,India,10
3513,11-09-2020,India,605
3514,11-09-2020,India,365
3515,11-09-2020,India,2212
3516,11-09-2020,India,1207
3517,11-09-2020,India,8
3518,11-09-2020,India,8231
3519,11-09-2020,India,950
3520,11-09-2020,India,182
3521,11-09-2020,India,0
3522,11-09-2020,India,4282
3523,11-09-2020,India,388
3524,11-09-2020,India,3828
3525,12-09-2020,India,51
3526,12-09-2020,India,4846
3527,12-09-2020,India,10
3528,12-09-2020,India,453
3529,12-09-2020,India,808
3530,12-09-2020,India,92
3531,12-09-2020,India,539
3532,12-09-2020,India,2
3533,12-09-2020,India,4715
3534,12-09-2020,India,286
3535,12-09-2020,India,3195
3536,12-09-2020,India,956
3537,12-09-2020,India,73
3538,12-09-2020,India,864
3539,12-09-2020,India,542
3540,12-09-2020,India,7161
3541,12-09-2020,India,425
3542,12-09-2020,India,39
3543,12-09-2020,India,0
3544,12-09-2020,India,1728
3545,12-09-2020,India,29115
3546,12-09-2020,India,45
3547,12-09-2020,India,25
3548,12-09-2020,India,0
3549,12-09-2020,India,10
3550,12-09-2020,India,616
3551,12-09-2020,India,370
3552,12-09-2020,India,2288
3553,12-09-2020,India,1221
3554,12-09-2020,India,11
3555,12-09-2020,India,8307
3556,12-09-2020,India,961
3557,12-09-2020,India,194
3558,12-09-2020,India,0
3559,12-09-2020,India,4349
3560,12-09-2020,India,402
3561,12-09-2020,India,3887
3562,13-09-2020,India,51
3563,13-09-2020,India,4846
3564,13-09-2020,India,10
3565,13-09-2020,India,453
3566,13-09-2020,India,808
3567,13-09-2020,India,92
3568,13-09-2020,India,539
3569,13-09-2020,India,2
3570,13-09-2020,India,4715
3571,13-09-2020,India,286
3572,13-09-2020,India,3195
3573,13-09-2020,India,956
3574,13-09-2020,India,73
3575,13-09-2020,India,864
3576,13-09-2020,India,542
3577,13-09-2020,India,7161
3578,13-09-2020,India,425
3579,13-09-2020,India,39
3580,13-09-2020,India,0
3581,13-09-2020,India,1728
3582,13-09-2020,India,29115
3583,13-09-2020,India,45
3584,13-09-2020,India,25
3585,13-09-2020,India,0
3586,13-09-2020,India,10
3587,13-09-2020,India,616
3588,13-09-2020,India,370
3589,13-09-2020,India,2288
3590,13-09-2020,India,1221
3591,13-09-2020,India,11
3592,13-09-2020,India,8307
3593,13-09-2020,India,961
3594,13-09-2020,India,194
3595,13-09-2020,India,0
3596,13-09-2020,India,4349
3597,13-09-2020,India,402
3598,13-09-2020,India,3887
3599,14-09-2020,India,51
3600,14-09-2020,India,4912
3601,14-09-2020,India,10
3602,14-09-2020,India,469
3603,14-09-2020,India,822
3604,14-09-2020,India,93
3605,14-09-2020,India,555
3606,14-09-2020,India,2
3607,14-09-2020,India,4744
3608,14-09-2020,India,290
3609,14-09-2020,India,3210
3610,14-09-2020,India,975
3611,14-09-2020,India,77
3612,14-09-2020,India,878
3613,14-09-2020,India,555
3614,14-09-2020,India,7265
3615,14-09-2020,India,439
3616,14-09-2020,India,40
3617,14-09-2020,India,0
3618,14-09-2020,India,1762
3619,14-09-2020,India,29531
3620,14-09-2020,India,46
3621,14-09-2020,India,26
3622,14-09-2020,India,0
3623,14-09-2020,India,10
3624,14-09-2020,India,626
3625,14-09-2020,India,385
3626,14-09-2020,India,2356
3627,14-09-2020,India,1236
3628,14-09-2020,India,14
3629,14-09-2020,India,8381
3630,14-09-2020,India,974
3631,14-09-2020,India,200
3632,14-09-2020,India,0
3633,14-09-2020,India,4429
3634,14-09-2020,India,414
3635,14-09-2020,India,3945
3636,16-09-2020,India,52
3637,16-09-2020,India,5041
3638,16-09-2020,India,13
3639,16-09-2020,India,492
3640,16-09-2020,India,836
3641,16-09-2020,India,99
3642,16-09-2020,India,589
3643,16-09-2020,India,2
3644,16-09-2020,India,4806
3645,16-09-2020,India,315
3646,16-09-2020,India,3244
3647,16-09-2020,India,1026
3648,16-09-2020,India,90
3649,16-09-2020,India,914
3650,16-09-2020,India,571
3651,16-09-2020,India,7481
3652,16-09-2020,India,466
3653,16-09-2020,India,44
3654,16-09-2020,India,0
3655,16-09-2020,India,1820
3656,16-09-2020,India,30409
3657,16-09-2020,India,47
3658,16-09-2020,India,28
3659,16-09-2020,India,0
3660,16-09-2020,India,15
3661,16-09-2020,India,645
3662,16-09-2020,India,405
3663,16-09-2020,India,2514
3664,16-09-2020,India,1264
3665,16-09-2020,India,19
3666,16-09-2020,India,8502
3667,16-09-2020,India,996
3668,16-09-2020,India,217
3669,16-09-2020,India,0
3670,16-09-2020,India,4604
3671,16-09-2020,India,438
3672,16-09-2020,India,4062
3673,17-09-2020,India,52
3674,17-09-2020,India,5105
3675,17-09-2020,India,13
3676,17-09-2020,India,511
3677,17-09-2020,India,848
3678,17-09-2020,India,104
3679,17-09-2020,India,611
3680,17-09-2020,India,2
3681,17-09-2020,India,4839
3682,17-09-2020,India,319
3683,17-09-2020,India,3256
3684,17-09-2020,India,1045
3685,17-09-2020,India,91
3686,17-09-2020,India,932
3687,17-09-2020,India,579
3688,17-09-2020,India,7536
3689,17-09-2020,India,480
3690,17-09-2020,India,46
3691,17-09-2020,India,0
3692,17-09-2020,India,1844
3693,17-09-2020,India,30883
3694,17-09-2020,India,48
3695,17-09-2020,India,29
3696,17-09-2020,India,0
3697,17-09-2020,India,15
3698,17-09-2020,India,656
3699,17-09-2020,India,418
3700,17-09-2020,India,2592
3701,17-09-2020,India,1279
3702,17-09-2020,India,19
3703,17-09-2020,India,8559
3704,17-09-2020,India,1005
3705,17-09-2020,India,222
3706,17-09-2020,India,0
3707,17-09-2020,India,4690
3708,17-09-2020,India,447
3709,17-09-2020,India,4123
3710,18-09-2020,India,52
3711,18-09-2020,India,5177
3712,18-09-2020,India,13
3713,18-09-2020,India,528
3714,18-09-2020,India,855
3715,18-09-2020,India,109
3716,18-09-2020,India,628
3717,18-09-2020,India,2
3718,18-09-2020,India,4877
3719,18-09-2020,India,327
3720,18-09-2020,India,3270
3721,18-09-2020,India,1069
3722,18-09-2020,India,98
3723,18-09-2020,India,951
3724,18-09-2020,India,590
3725,18-09-2020,India,7629
3726,18-09-2020,India,489
3727,18-09-2020,India,46
3728,18-09-2020,India,0
3729,18-09-2020,India,1877
3730,18-09-2020,India,31351
3731,18-09-2020,India,51
3732,18-09-2020,India,31
3733,18-09-2020,India,0
3734,18-09-2020,India,15
3735,18-09-2020,India,669
3736,18-09-2020,India,431
3737,18-09-2020,India,2646
3738,18-09-2020,India,1293
3739,18-09-2020,India,22
3740,18-09-2020,India,8618
3741,18-09-2020,India,1016
3742,18-09-2020,India,228
3743,18-09-2020,India,0
3744,18-09-2020,India,4771
3745,18-09-2020,India,460
3746,18-09-2020,India,4183
3747,19-09-2020,India,52
3748,19-09-2020,India,5244
3749,19-09-2020,India,13
3750,19-09-2020,India,540
3751,19-09-2020,India,859
3752,19-09-2020,India,113
3753,19-09-2020,India,645
3754,19-09-2020,India,2
3755,19-09-2020,India,4907
3756,19-09-2020,India,335
3757,19-09-2020,India,3286
3758,19-09-2020,India,1092
3759,19-09-2020,India,111
3760,19-09-2020,India,966
3761,19-09-2020,India,602
3762,19-09-2020,India,7808
3763,19-09-2020,India,501
3764,19-09-2020,India,48
3765,19-09-2020,India,0
3766,19-09-2020,India,1901
3767,19-09-2020,India,31791
3768,19-09-2020,India,52
3769,19-09-2020,India,32
3770,19-09-2020,India,0
3771,19-09-2020,India,15
3772,19-09-2020,India,682
3773,19-09-2020,India,462
3774,19-09-2020,India,2708
3775,19-09-2020,India,1308
3776,19-09-2020,India,24
3777,19-09-2020,India,8685
3778,19-09-2020,India,1025
3779,19-09-2020,India,235
3780,19-09-2020,India,0
3781,19-09-2020,India,4869
3782,19-09-2020,India,464
3783,19-09-2020,India,4242
3784,20-09-2020,India,52
3785,20-09-2020,India,5302
3786,20-09-2020,India,13
3787,20-09-2020,India,548
3788,20-09-2020,India,861
3789,20-09-2020,India,119
3790,20-09-2020,India,664
3791,20-09-2020,India,2
3792,20-09-2020,India,4945
3793,20-09-2020,India,342
3794,20-09-2020,India,3302
3795,20-09-2020,India,1120
3796,20-09-2020,India,116
3797,20-09-2020,India,987
3798,20-09-2020,India,615
3799,20-09-2020,India,7922
3800,20-09-2020,India,519
3801,20-09-2020,India,49
3802,20-09-2020,India,0
3803,20-09-2020,India,1943
3804,20-09-2020,India,32216
3805,20-09-2020,India,55
3806,20-09-2020,India,36
3807,20-09-2020,India,0
3808,20-09-2020,India,15
3809,20-09-2020,India,691
3810,20-09-2020,India,462
3811,20-09-2020,India,2757
3812,20-09-2020,India,1322
3813,20-09-2020,India,25
3814,20-09-2020,India,8751
3815,20-09-2020,India,1033
3816,20-09-2020,India,239
3817,20-09-2020,India,0
3818,20-09-2020,India,4953
3819,20-09-2020,India,478
3820,20-09-2020,India,4298
3821,21-09-2020,India,52
3822,21-09-2020,India,5359
3823,21-09-2020,India,13
3824,21-09-2020,India,562
3825,21-09-2020,India,864
3826,21-09-2020,India,123
3827,21-09-2020,India,677
3828,21-09-2020,India,2
3829,21-09-2020,India,4982
3830,21-09-2020,India,351
3831,21-09-2020,India,3319
3832,21-09-2020,India,1149
3833,21-09-2020,India,120
3834,21-09-2020,India,1001
3835,21-09-2020,India,617
3836,21-09-2020,India,8023
3837,21-09-2020,India,535
3838,21-09-2020,India,49
3839,21-09-2020,India,0
3840,21-09-2020,India,1970
3841,21-09-2020,India,32671
3842,21-09-2020,India,57
3843,21-09-2020,India,36
3844,21-09-2020,India,0
3845,21-09-2020,India,15
3846,21-09-2020,India,701
3847,21-09-2020,India,462
3848,21-09-2020,India,2813
3849,21-09-2020,India,1336
3850,21-09-2020,India,28
3851,21-09-2020,India,8811
3852,21-09-2020,India,1042
3853,21-09-2020,India,245
3854,21-09-2020,India,0
3855,21-09-2020,India,5047
3856,21-09-2020,India,491
3857,21-09-2020,India,4359
3858,22-09-2020,India,52
3859,22-09-2020,India,5410
3860,22-09-2020,India,13
3861,22-09-2020,India,578
3862,22-09-2020,India,870
3863,22-09-2020,India,126
3864,22-09-2020,India,690
3865,22-09-2020,India,2
3866,22-09-2020,India,5014
3867,22-09-2020,India,360
3868,22-09-2020,India,3336
3869,22-09-2020,India,1177
3870,22-09-2020,India,127
3871,22-09-2020,India,1024
3872,22-09-2020,India,626
3873,22-09-2020,India,8145
3874,22-09-2020,India,553
3875,22-09-2020,India,50
3876,22-09-2020,India,0
3877,22-09-2020,India,2007
3878,22-09-2020,India,33015
3879,22-09-2020,India,59
3880,22-09-2020,India,37
3881,22-09-2020,India,0
3882,22-09-2020,India,15
3883,22-09-2020,India,710
3884,22-09-2020,India,467
3885,22-09-2020,India,2860
3886,22-09-2020,India,1352
3887,22-09-2020,India,29
3888,22-09-2020,India,8871
3889,22-09-2020,India,1052
3890,22-09-2020,India,251
3891,22-09-2020,India,0
3892,22-09-2020,India,5135
3893,22-09-2020,India,501
3894,22-09-2020,India,4421
3895,23-09-2020,India,52
3896,23-09-2020,India,5461
3897,23-09-2020,India,14
3898,23-09-2020,India,586
3899,23-09-2020,India,873
3900,23-09-2020,India,130
3901,23-09-2020,India,718
3902,23-09-2020,India,2
3903,23-09-2020,India,5051
3904,23-09-2020,India,368
3905,23-09-2020,India,3352
3906,23-09-2020,India,1206
3907,23-09-2020,India,134
3908,23-09-2020,India,1042
3909,23-09-2020,India,641
3910,23-09-2020,India,8228
3911,23-09-2020,India,572
3912,23-09-2020,India,50
3913,23-09-2020,India,0
3914,23-09-2020,India,2035
3915,23-09-2020,India,33407
3916,23-09-2020,India,60
3917,23-09-2020,India,38
3918,23-09-2020,India,0
3919,23-09-2020,India,15
3920,23-09-2020,India,721
3921,23-09-2020,India,473
3922,23-09-2020,India,2926
3923,23-09-2020,India,1367
3924,23-09-2020,India,29
3925,23-09-2020,India,8947
3926,23-09-2020,India,1062
3927,23-09-2020,India,253
3928,23-09-2020,India,0
3929,23-09-2020,India,5212
3930,23-09-2020,India,512
3931,23-09-2020,India,4483
3932,24-09-2020,India,52
3933,24-09-2020,India,5506
3934,24-09-2020,India,14
3935,24-09-2020,India,597
3936,24-09-2020,India,874
3937,24-09-2020,India,140
3938,24-09-2020,India,728
3939,24-09-2020,India,2
3940,24-09-2020,India,5087
3941,24-09-2020,India,376
3942,24-09-2020,India,3367
3943,24-09-2020,India,1233
3944,24-09-2020,India,140
3945,24-09-2020,India,1062
3946,24-09-2020,India,648
3947,24-09-2020,India,8266
3948,24-09-2020,India,592
3949,24-09-2020,India,51
3950,24-09-2020,India,0
3951,24-09-2020,India,2077
3952,24-09-2020,India,33886
3953,24-09-2020,India,62
3954,24-09-2020,India,42
3955,24-09-2020,India,0
3956,24-09-2020,India,16
3957,24-09-2020,India,736
3958,24-09-2020,India,481
3959,24-09-2020,India,2990
3960,24-09-2020,India,1382
3961,24-09-2020,India,30
3962,24-09-2020,India,9010
3963,24-09-2020,India,1070
3964,24-09-2020,India,260
3965,24-09-2020,India,0
3966,24-09-2020,India,5299
3967,24-09-2020,India,529
3968,24-09-2020,India,4544
3969,25-09-2020,India,52
3970,25-09-2020,India,5558
3971,25-09-2020,India,14
3972,25-09-2020,India,608
3973,25-09-2020,India,878
3974,25-09-2020,India,144
3975,25-09-2020,India,752
3976,25-09-2020,India,2
3977,25-09-2020,India,5123
3978,25-09-2020,India,383
3979,25-09-2020,India,3381
3980,25-09-2020,India,1255
3981,25-09-2020,India,150
3982,25-09-2020,India,1084
3983,25-09-2020,India,652
3984,25-09-2020,India,8331
3985,25-09-2020,India,613
3986,25-09-2020,India,54
3987,25-09-2020,India,0
3988,25-09-2020,India,2122
3989,25-09-2020,India,34345
3990,25-09-2020,India,62
3991,25-09-2020,India,43
3992,25-09-2020,India,0
3993,25-09-2020,India,16
3994,25-09-2020,India,752
3995,25-09-2020,India,487
3996,25-09-2020,India,3066
3997,25-09-2020,India,1397
